,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
4928,519626.OF,银河君盛C,银河基金,交通银行,混合型,20161209,,,20161117,,2.3758,0.6,0.1,,1.0,0.001,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20161223,20161223,O
4929,160524.OF,博时弘泰,博时基金,招商银行,混合型,20161209,,,20161114,,10.9161,1.2,0.2,,1.0,0.01,,中债综合财富(总值)指数收益率*75%+沪深300指数收益率*25%,L,混合型,契约型开放式,,20180611,20180611,O
4931,003805.OF,华安新恒利A,华安基金,邮储银行,混合型,20161209,,,20161128,,2.0,0.6,0.1,,1.0,0.0001,,中证800指数收益率*50%+中债综合全价指数收益率*50%,L,灵活配置型,契约型开放式,,20170424,20170424,O
4934,003799.OF,华安新泰利A,华安基金,交通银行,混合型,20161209,,,20161202,,7.0001,0.6,0.1,,1.0,0.0001,,中证800指数收益率*50%+中债综合全价指数收益率*50%,L,灵活配置型,契约型开放式,,20170424,20170424,O
4945,003950.OF,博时鑫润A,博时基金,浦发银行,混合型,20161207,,,20161202,,2.0035,0.5,0.1,,1.0,0.001,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20161214,20161214,O
4947,003951.OF,博时鑫润C,博时基金,浦发银行,混合型,20161207,,,20161202,,0.0009,0.5,0.1,,1.0,0.001,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20161214,20161214,O
4950,003308.OF,中信建投睿利A,中信建投基金,中国工商银行,混合型,20161207,,,20161019,,0.4769,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20170110,20170110,O
4952,003839.OF,易方达瑞通A,易方达基金,浦发银行,混合型,20161207,,,20161205,,4.0008,0.6,0.1,,1.0,0.001,,中债新综合指数(财富)收益率*80%+沪深300指数收益率*20%,L,灵活配置型,契约型开放式,,20170306,20170306,O
4956,003840.OF,易方达瑞通C,易方达基金,浦发银行,混合型,20161207,,,20161205,,0.0025,0.6,0.1,,1.0,0.001,,中债新综合指数(财富)收益率*80%+沪深300指数收益率*20%,L,灵活配置型,契约型开放式,,20170306,20170306,O
4958,002793.OF,景顺长城顺益回报C,景顺长城基金,交通银行,混合型,20161207,,,20161017,,0.8303,0.6,0.2,,1.0,0.001,,中证综合债指数收益率*85%+沪深300指数收益率*15%,L,混合型,契约型开放式,,20170106,20170106,O
4961,002792.OF,景顺长城顺益回报A,景顺长城基金,交通银行,混合型,20161207,,,20161017,,2.387,0.6,0.2,,1.0,0.001,,中证综合债指数收益率*85%+沪深300指数收益率*15%,L,混合型,契约型开放式,,20170106,20170106,O
4963,003634.OF,嘉实农业产业,嘉实基金,中国建设银行,股票型,20161207,,,20161108,,12.7888,1.5,0.25,,1.0,0.001,,申万农林牧渔指数收益率*80%+中债总指数收益率*20%,L,股票型,契约型开放式,,20170119,20170119,O
4967,001659.OF,富安达新动力,富安达基金,交通银行,混合型,20161207,,,20161109,,3.5075,1.5,0.25,,1.0,0.1,,中证新兴产业指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,,20170116,20170116,O
4968,003626.OF,平安鑫利A,平安基金,平安银行,混合型,20161207,,,20161201,,2.0006,0.6,0.1,,1.0,0.001,,中证综合债指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,,20170607,20170607,O
4973,003862.OF,招商兴福C,招商基金,浦发银行,混合型,20161206,,,20161130,,0.0,0.6,0.2,,1.0,0.0001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20170105,20170105,O
4974,003861.OF,招商兴福A,招商基金,浦发银行,混合型,20161206,,,20161130,,5.0001,0.6,0.2,,1.0,0.0001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20170105,20170105,O
4979,003503.OF,金鹰鑫瑞C,金鹰基金,交通银行,混合型,20161206,,,20161114,,2.7919,0.6,0.1,,1.0,100.0,,中证全债指数收益率*60%+沪深300指数收益率*40%,L,灵活配置型,契约型开放式,,20170118,20170118,O
4980,003502.OF,金鹰鑫瑞A,金鹰基金,交通银行,混合型,20161206,,,20161114,,2.7919,0.6,0.1,,1.0,0.0001,,中证全债指数收益率*60%+沪深300指数收益率*40%,L,灵活配置型,契约型开放式,,20170118,20170118,O
4984,673081.OF,西部利得祥运A,西部利得基金,兴业银行,混合型,20161205,,,20161129,,2.0002,0.8,0.15,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170103,20170103,O
4985,673083.OF,西部利得祥运C,西部利得基金,兴业银行,混合型,20161205,,,20161129,,0.0003,0.8,0.15,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170103,20170103,O
4996,003835.OF,鹏华沪深港新兴成长,鹏华基金,中国建设银行,混合型,20161202,,,20161125,,4.3039,0.6,0.25,,1.0,0.1,,沪深300指数收益率*70%+中证综合债指数收益率*30%,L,灵活配置型,契约型开放式,,20161214,20161214,O
5000,003718.OF,易方达标普500美元现汇,易方达基金,中国建设银行,股票型,20161202,,,20161114,,,0.8,0.25,,0.1446,0.001,,标普500指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161214,20161214,O
5003,003292.OF,嘉实优势成长,嘉实基金,交通银行,混合型,20161201,,,20160909,,5.0144,1.5,0.25,,1.0,0.01,,沪深300指数收益率*80%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20170113,20170113,O
5005,003362.OF,国联安睿利定期开放,国联安基金,中国民生银行,混合型,20161201,,,20161026,,2.049,0.7,0.15,,1.0,0.001,,上证国债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20180601,20180601,O
5006,003150.OF,中欧睿诚定开A,中欧基金,招商银行,混合型,20161201,,,20161107,,11.4445,1.5,0.15,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20170301,20170301,O
5007,002846.OF,泓德泓华,泓德基金,中国工商银行,混合型,20161201,,,20160922,,5.1801,0.8,0.15,,1.0,0.1,,沪深300指数收益率*50%+中证综合债券指数收益率*50%,L,灵活配置型,契约型开放式,,20180601,20180601,O
5009,003151.OF,中欧睿诚定开C,中欧基金,招商银行,混合型,20161201,,,20161107,,0.5785,1.5,0.15,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20170301,20170301,O
5010,003798.OF,华安新瑞利C,华安基金,中信银行,混合型,20161201,,,20161123,,0.0,0.6,0.1,,1.0,0.0001,,中证800指数收益率*50%+中债综合全价指数收益率*50%,L,灵活配置型,契约型开放式,,20170118,20170118,O
5011,003797.OF,华安新瑞利A,华安基金,中信银行,混合型,20161201,,,20161123,,6.0001,0.6,0.1,,1.0,0.0001,,中证800指数收益率*50%+中债综合全价指数收益率*50%,L,灵活配置型,契约型开放式,,20170118,20170118,O
5014,001758.OF,嘉实研究增强,嘉实基金,中国工商银行,混合型,20161201,,,20161031,,7.4867,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+中证综合债券指数收益率*50%,L,灵活配置型,契约型开放式,,20170113,20170113,O
5015,003713.OF,英大睿盛A,英大基金,中国光大银行,混合型,20161130,,,20161128,,2.0002,0.6,0.15,,1.0,0.001,,中证全指指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170221,20170221,O
5016,003714.OF,英大睿盛C,英大基金,中国光大银行,混合型,20161130,,,20161128,,2.0002,0.6,0.15,,1.0,0.001,,中证全指指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170221,20170221,O
5020,002780.OF,新疆前海联合泓鑫A,新疆前海联合基金,南京银行,混合型,20161130,,,20161121,,2.0071,1.5,0.15,,1.0,0.0001,,沪深300指数收益率*50%+中债综合全价指数收益率*50%,L,灵活配置型,契约型开放式,,20161201,20161201,O
5021,003751.OF,万家瑞隆,万家基金,华夏银行,混合型,20161130,,,20161114,,3.0005,1.5,0.2,,1.0,0.01,,沪深300指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20161205,20161205,O
5022,002683.OF,民生加银前沿科技,民生加银基金,中国建设银行,混合型,20161130,,,20161010,,2.4878,1.5,0.25,,1.0,0.01,,沪深300指数收益率*60%+中证国债指数收益率*40%,L,灵活配置型,契约型开放式,,20170103,20170103,O
5025,003475.OF,新疆前海联合沪深300A,新疆前海联合基金,中国工商银行,股票型,20161130,,,20161121,,2.002,0.65,0.15,,1.0,0.0001,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161201,20161201,O
5026,003663.OF,鹏华兴泰,鹏华基金,中国建设银行,混合型,20161130,,,20161114,,15.7948,0.7,0.2,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170531,20170531,O
5030,003739.OF,新华鑫弘,新华基金,中国建设银行,混合型,20161130,,,20161118,,2.0005,0.65,0.15,,1.0,0.05,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20170320,20170320,O
5037,003378.OF,泰康策略优选,泰康资产,中国工商银行,混合型,20161128,,,20161027,,3.4573,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中债新综合财富(总值)指数收益率*35%+金融机构人民币活期存款利率(税后)*5%,L,灵活配置型,契约型开放式,,20170220,20170220,O
5042,003719.OF,易方达标普医疗保健美元现汇,易方达基金,中国建设银行,股票型,20161128,,,20161114,,,0.8,0.25,,0.145,0.01,,标普500医疗保健等权重指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161214,20161214,O
5043,003182.OF,华富弘鑫A,华富基金,中国工商银行,混合型,20161128,,,20161107,,0.8631,0.6,0.15,,1.0,0.1,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20161228,20161228,O
5047,003183.OF,华富弘鑫C,华富基金,中国工商银行,混合型,20161128,,,20161107,,1.2062,0.6,0.15,,1.0,0.1,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20161228,20161228,O
5051,003579.OF,中金沪深300指数增强C,中金基金,中国工商银行,股票型,20161125,,,,,,0.5,0.15,,1.0,,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20161125,20161125,O
5057,001530.OF,万家瑞富,万家基金,上海银行,混合型,20161125,,,20161121,,2.0004,0.6,0.15,,1.0,0.01,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20161130,20161130,O
5062,003413.OF,华泰柏瑞新经济沪港深,华泰柏瑞基金,中国银行,混合型,20161125,,,20161024,,2.7701,1.5,0.25,,1.0,0.1,,沪深300指数收益率*45%+恒生综合指数收益率*45%+上证国债指数收益率*10%,L,灵活配置型,契约型开放式,,20170103,20170103,O
5063,003578.OF,中金中证500指数增强C,中金基金,中国工商银行,股票型,20161125,,,,,,0.5,0.15,,1.0,,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20161125,20161125,O
5067,003501.OF,泰达宏利睿智稳健,泰达宏利基金,中国工商银行,混合型,20161123,,,20161021,,13.3171,1.5,0.25,,1.0,0.001,,中证综合债券指数收益率*65%+沪深300指数收益率*35%,L,灵活配置型,契约型开放式,,20170105,20170105,O
5068,002906.OF,南方中证500增强A,南方基金,中国光大银行,股票型,20161123,,,20161024,,0.2599,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+1%,L,增强指数型,契约型开放式,,20161202,20161202,O
5069,002907.OF,南方中证500增强C,南方基金,中国光大银行,股票型,20161123,,,20161024,,0.5669,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+1%,L,增强指数型,契约型开放式,,20161202,20161202,O
5070,003611.OF,南方荣安定期开放C,南方基金,北京银行,混合型,20161123,,,20161107,,0.3176,0.6,0.1,,1.0,0.1,,中债综合指数收益率*85%+沪深300指数收益率*15%,L,混合型,契约型开放式,,20171123,20171123,O
5071,003610.OF,南方荣安定期开放A,南方基金,北京银行,混合型,20161123,,,20161107,,7.1312,0.6,0.1,,1.0,0.1,,中债综合指数收益率*85%+沪深300指数收益率*15%,L,混合型,契约型开放式,,20171123,20171123,O
5082,003446.OF,英大睿鑫A,英大基金,平安银行,混合型,20161123,,,20161031,,2.0005,0.75,0.15,,1.0,0.001,,中证全指指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20161128,20161128,O
5083,003447.OF,英大睿鑫C,英大基金,平安银行,混合型,20161123,,,20161031,,2.0005,0.75,0.15,,1.0,0.001,,中证全指指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20161128,20161128,O
5091,002006.OF,工银瑞信新得益,工银瑞信基金,中国民生银行,混合型,20161122,,,20161107,,8.996,0.9,0.1,,1.0,0.001,,中债综合财富指数收益率*70%+沪深300指数收益率*30%,L,混合型,契约型开放式,,20170220,20170220,O
5099,003602.OF,申万菱信安鑫精选C,申万菱信基金,华夏银行,混合型,20161118,,,20161104,,0.006,0.6,0.2,,1.0,0.1,,中证综合债指数收益率*70%+沪深300指数收益率*30%,L,混合型,契约型开放式,,20161125,20161125,O
5100,003601.OF,申万菱信安鑫精选A,申万菱信基金,华夏银行,混合型,20161118,,,20161104,,2.0041,0.6,0.2,,1.0,0.1,,中证综合债指数收益率*70%+沪深300指数收益率*30%,L,混合型,契约型开放式,,20161125,20161125,O
5107,001756.OF,嘉实策略优选,嘉实基金,中国银行,混合型,20161118,,,20161104,,2.0007,0.6,0.1,,1.0,0.001,,沪深300*50%+中债总指数*50%,L,灵活配置型,契约型开放式,,20161123,20161123,O
5108,003586.OF,先锋精一A,先锋基金,中国农业银行,混合型,20161118,,,20161107,,0.0023,1.5,0.15,,1.0,0.01,,沪深300指数收益率*55%+中债总指数收益率*45%,L,灵活配置型,契约型开放式,,20161124,20161124,O
5109,003641.OF,长盛盛丰A,长盛基金,平安银行,混合型,20161118,,,20161114,,0.0001,0.6,0.1,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20170209,20170209,O
5110,003587.OF,先锋精一C,先锋基金,中国农业银行,混合型,20161118,,,20161107,,0.403,1.5,0.15,,1.0,0.01,,沪深300指数收益率*55%+中债总指数收益率*45%,L,灵活配置型,契约型开放式,,20161124,20161124,O
5111,003642.OF,长盛盛丰C,长盛基金,平安银行,混合型,20161118,,,20161114,,7.001,0.6,0.1,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20170209,20170209,O
5112,519623.OF,银河君耀A,银河基金,浦发银行,混合型,20161118,,,20161107,,4.0037,0.6,0.1,,1.0,0.001,,上证国债指数收益率*50%+沪深300指数收益率*50%,L,灵活配置型,契约型开放式,,20161128,20161128,O
5113,519624.OF,银河君耀C,银河基金,浦发银行,混合型,20161118,,,20161107,,1.0094,0.6,0.1,,1.0,0.001,,上证国债指数收益率*50%+沪深300指数收益率*50%,L,灵活配置型,契约型开放式,,20161128,20161128,O
5114,001874.OF,前海开源沪港深价值精选,前海开源基金,招商银行,混合型,20161118,,,20161108,,2.0043,1.5,0.25,,1.0,0.001,,沪深300指数收益率*35%+恒生指数收益率(使用估值汇率折算)*35%+中证全债指数收益率*30%,L,灵活配置型,契约型开放式,,20161128,20161128,O
5118,003397.OF,银华体育文化,银华基金,中国建设银行,混合型,20161117,,,20161017,,2.3273,1.5,0.25,,1.0,0.001,,中证800指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170116,20170116,O
5123,001633.OF,万家瑞祥A,万家基金,招商银行,混合型,20161117,,,20161110,,2.0,0.6,0.2,,1.0,0.01,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20161125,20161125,O
5124,001634.OF,万家瑞祥C,万家基金,招商银行,混合型,20161117,,,20161110,,0.0002,0.6,0.2,,1.0,0.01,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20161125,20161125,O
5125,003492.OF,前海开源外向企业,前海开源基金,中国建设银行,股票型,20161117,,,20161017,,2.9426,1.5,0.25,,1.0,0.1,,中证500指数收益率*80%+中证全债指数收益率*20%,L,股票型,契约型开放式,,20161219,20161219,O
5126,673071.OF,西部利得新动力A,西部利得基金,平安银行,混合型,20161117,,,20161114,,2.0509,1.2,0.15,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20161216,20161121,O
5127,673073.OF,西部利得新动力C,西部利得基金,平安银行,混合型,20161117,,,20161114,,0.0003,1.2,0.15,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20161216,20161121,O
5129,003484.OF,金鹰鑫益A,金鹰基金,招商银行,混合型,20161116,,,20161020,,2.0757,0.7,0.1,,1.0,0.0001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170119,20170119,O
5130,002133.OF,广发鑫益,广发基金,中国工商银行,混合型,20161116,,,20161107,,2.0006,1.0,0.2,,1.0,0.001,,中证全债指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,,20161118,20161118,O
